size, time
51826688,77047.054688
51826688,77047.117188
51826688,77047.187500
51826688,77047.250000
51826688,77047.312500
51826688,77047.375000
51826688,77047.445312
51826688,77047.515625
51826688,77047.578125
51826688,77047.640625
51826688,77047.687500
51826688,77047.750000
51826688,77047.812500
51826688,77047.882812
51826688,77047.953125
51826688,77048.015625
51826688,77048.078125
51826688,77048.140625
51826688,77048.210938
51826688,77048.281250
51826688,77048.343750
51826688,77048.406250
51826688,77048.468750
51826688,77048.546875
51826688,77048.609375
51826688,77048.671875
51826688,77048.750000
51826688,77048.812500
51826688,77048.882812
51826688,77048.945312
51826688,77049.007812
51826688,77049.070312
51826688,77049.132812
51826688,77049.203125
51826688,77049.273438
51826688,77049.335938
51826688,77049.398438
51826688,77049.460938
51826688,77049.531250
51826688,77049.593750
51826688,77049.656250
51826688,77049.726562
51826688,77049.789062
51826688,77049.859375
51826688,77049.921875
51826688,77049.984375
51826688,77050.046875
51826688,77050.109375
51826688,77050.179688
51826688,77050.250000
51826688,77050.312500
51826688,77050.375000
51826688,77050.437500
51826688,77050.507812
51826688,77050.570312
51826688,77050.632812
51826688,77050.703125
51826688,77050.765625
51826688,77050.828125
51826688,77050.898438
51826688,77050.960938
51826688,77051.023438
51826688,77051.085938
51826688,77051.148438
51826688,77051.226562
51826688,77051.289062
51826688,77051.351562
51826688,77051.414062
51826688,77051.476562
51826688,77051.546875
51826688,77051.609375
51826688,77051.710938
51826688,77051.773438
51826688,77051.843750
51826688,77051.906250
51826688,77051.976562
51826688,77052.039062
51826688,77052.101562
51826688,77052.171875
51826688,77052.242188
51826688,77052.304688
51826688,77052.367188
51826688,77052.429688
51826688,77052.492188
51826688,77052.570312
51826688,77052.632812
51826688,77052.695312
51826688,77052.765625
51826688,77052.843750
51826688,77052.906250
51826688,77052.968750
51826688,77053.031250
51826688,77053.093750
51826688,77053.156250
51826688,77053.234375
51826688,77053.296875
51826688,77053.359375
51826688,77053.421875
51826688,77053.484375
51826688,77053.554688
51826688,77053.617188
51826688,77053.679688
51826688,77053.742188
51826688,77053.812500
51826688,77053.882812
51826688,77053.945312
51826688,77054.007812
51826688,77054.070312
51826688,77054.132812
51826688,77054.203125
51826688,77054.273438
51826688,77054.335938
51826688,77054.398438
51826688,77054.460938
51826688,77054.531250
51826688,77054.593750
51826688,77054.656250
51826688,77054.718750
51826688,77054.789062
51826688,77054.859375
51826688,77054.921875
51826688,77054.984375
51826688,77055.046875
51826688,77055.109375
51826688,77055.179688
51826688,77055.250000
51826688,77055.312500
51826688,77055.375000
51826688,77055.437500
51826688,77055.507812
51826688,77055.570312
51826688,77055.632812
51826688,77055.687500
51826688,77055.757812
51826688,77055.820312
51826688,77055.890625
51826688,77055.953125
51826688,77056.023438
51826688,77056.085938
51826688,77056.148438
51826688,77056.218750
51826688,77056.289062
51826688,77056.351562
51826688,77056.414062
51826688,77056.476562
51826688,77056.546875
51826688,77056.617188
51826688,77056.679688
51826688,77056.742188
51826688,77056.804688
51826688,77056.875000
51826688,77056.937500
51826688,77057.007812
51826688,77057.070312
51826688,77057.132812
51826688,77057.203125
51826688,77057.265625
51826688,77057.328125
51826688,77057.390625
51826688,77057.453125
51826688,77057.531250
51826688,77057.593750
51826688,77057.656250
51826688,77057.718750
51826688,77057.781250
51826688,77057.851562
51826688,77057.914062
51826688,77057.984375
51826688,77058.046875
51826688,77058.109375
51826688,77058.179688
51826688,77058.242188
51826688,77058.304688
51826688,77058.367188
51826688,77058.429688
51826688,77058.492188
51826688,77058.570312
51826688,77058.632812
51826688,77058.695312
51826688,77058.757812
51826688,77058.820312
51826688,77058.890625
51826688,77058.953125
51826688,77059.023438
51826688,77059.085938
51826688,77059.148438
51826688,77059.218750
51826688,77059.281250
51826688,77059.343750
51826688,77059.406250
51826688,77059.468750
51826688,77059.539062
51826688,77059.609375
51826688,77059.671875
51826688,77059.742188
51826688,77059.812500
51826688,77059.882812
51826688,77059.945312
51826688,77060.007812
51826688,77060.078125
51826688,77060.140625
51826688,77060.210938
51826688,77060.273438
51826688,77060.335938
51826688,77060.406250
51826688,77060.468750
51826688,77060.539062
51826688,77060.601562
51826688,77060.671875
51826688,77060.734375
51826688,77060.796875
51826688,77060.867188
51826688,77060.929688
51826688,77060.992188
51826688,77061.054688
51826688,77061.117188
51826688,77061.195312
51826688,77061.257812
51826688,77061.320312
51826688,77061.382812
51826688,77061.445312
51826688,77061.515625
51826688,77061.578125
51826688,77061.648438
51826688,77061.710938
51826688,77061.773438
51826688,77061.843750
51826688,77061.906250
51826688,77061.968750
51826688,77062.031250
51826688,77062.093750
51826688,77062.156250
51826688,77062.234375
51826688,77062.296875
51826688,77062.359375
51826688,77062.421875
51826688,77062.484375
51826688,77062.554688
51826688,77062.617188
51826688,77062.687500
51826688,77062.750000
51826688,77062.812500
51826688,77062.882812
51826688,77062.945312
51826688,77063.007812
51826688,77063.070312
51826688,77063.132812
51826688,77063.203125
51826688,77063.273438
51826688,77063.335938
51826688,77063.398438
51826688,77063.460938
51826688,77063.531250
51826688,77063.593750
51826688,77063.656250
51826688,77063.687500
51826688,77063.750000
51826688,77063.812500
51826688,77063.882812
51826688,77063.953125
51826688,77064.015625
51826688,77064.078125
51826688,77064.140625
51826688,77064.210938
51826688,77064.281250
51826688,77064.343750
51826688,77064.406250
51826688,77064.468750
51826688,77064.546875
51826688,77064.609375
51826688,77064.671875
51826688,77064.734375
51826688,77064.796875
51826688,77064.867188
51826688,77064.929688
51826688,77065.000000
51826688,77065.062500
51826688,77065.125000
51826688,77065.195312
51826688,77065.257812
51826688,77065.320312
51826688,77065.382812
51826688,77065.453125
51826688,77065.523438
51826688,77065.585938
51826688,77065.648438
51826688,77065.710938
51826688,77065.773438
51826688,77065.843750
51826688,77065.906250
51826688,77065.968750
51826688,77066.039062
51826688,77066.101562
51826688,77066.171875
51826688,77066.234375
51826688,77066.296875
51826688,77066.359375
51826688,77066.421875
51826688,77066.492188
51826688,77066.562500
51826688,77066.625000
51826688,77066.687500
51826688,77066.750000
51826688,77066.812500
51826688,77066.882812
51826688,77066.945312
51826688,77067.007812
51826688,77067.078125
51826688,77067.140625
51826688,77067.210938
51826688,77067.273438
51826688,77067.335938
51826688,77067.398438
51826688,77067.460938
51826688,77067.539062
51826688,77067.601562
51826688,77067.664062
51826688,77067.710938
51826688,77067.781250
51826688,77067.851562
51826688,77067.914062
51826688,77067.976562
51826688,77068.046875
51826688,77068.109375
51826688,77068.179688
51826688,77068.242188
51826688,77068.304688
51826688,77068.375000
51826688,77068.437500
51826688,77068.507812
51826688,77068.570312
51826688,77068.632812
51826688,77068.703125
51826688,77068.773438
51826688,77068.843750
51826688,77068.906250
51826688,77068.976562
51826688,77069.039062
51826688,77069.101562
51826688,77069.171875
51826688,77069.234375
51826688,77069.296875
51826688,77069.359375
51826688,77069.421875
51826688,77069.484375
51826688,77069.562500
51826688,77069.625000
51826688,77069.687500
51826688,77069.750000
51826688,77069.812500
51826688,77069.882812
51826688,77069.945312
51826688,77070.015625
51826688,77070.078125
51826688,77070.140625
51826688,77070.210938
51826688,77070.273438
51826688,77070.335938
51826688,77070.398438
51826688,77070.460938
51826688,77070.539062
51826688,77070.601562
51826688,77070.664062
51826688,77070.726562
51826688,77070.789062
51826688,77070.859375
51826688,77070.921875
51826688,77070.992188
51826688,77071.054688
51826688,77071.117188
51826688,77071.187500
51826688,77071.250000
51826688,77071.312500
51826688,77071.375000
51826688,77071.437500
51826688,77071.507812
51826688,77071.578125
51826688,77071.640625
51826688,77071.687500
51826688,77071.750000
51826688,77071.812500
51826688,77071.882812
51826688,77071.953125
51826688,77072.015625
51826688,77072.078125
51826688,77072.140625
51826688,77072.210938
51826688,77072.281250
51826688,77072.343750
51826688,77072.406250
51826688,77072.468750
51826688,77072.546875
51826688,77072.609375
51826688,77072.671875
51826688,77072.734375
51826688,77072.796875
51826688,77072.867188
51826688,77072.937500
51826688,77073.000000
51826688,77073.070312
51826688,77073.132812
51826688,77073.210938
51826688,77073.273438
51826688,77073.335938
51826688,77073.398438
51826688,77073.460938
51826688,77073.531250
51826688,77073.593750
51826688,77073.664062
51826688,77073.726562
51826688,77073.789062
51826688,77073.859375
51826688,77073.921875
51826688,77073.984375
51826688,77074.046875
51826688,77074.109375
51826688,77074.179688
51826688,77074.250000
51826688,77074.312500
51826688,77074.375000
51826688,77074.437500
51826688,77074.507812
51826688,77074.570312
51826688,77074.640625
51826688,77074.703125
51826688,77074.765625
51826688,77074.828125
51826688,77074.898438
51826688,77074.960938
51826688,77075.023438
51826688,77075.085938
51826688,77075.148438
51826688,77075.226562
51826688,77075.289062
51826688,77075.351562
51826688,77075.414062
51826688,77075.476562
51826688,77075.546875
51826688,77075.617188
51826688,77075.710938
51826688,77075.773438
51826688,77075.843750
51826688,77075.906250
51826688,77075.976562
51826688,77076.039062
51826688,77076.101562
51826688,77076.171875
51826688,77076.242188
51826688,77076.304688
51826688,77076.367188
51826688,77076.429688
51826688,77076.492188
51826688,77076.570312
51826688,77076.632812
51826688,77076.695312
51826688,77076.773438
51826688,77076.843750
51826688,77076.906250
51826688,77076.968750
51826688,77077.031250
51826688,77077.093750
51826688,77077.156250
51826688,77077.226562
51826688,77077.296875
51826688,77077.359375
51826688,77077.421875
51826688,77077.484375
51826688,77077.554688
51826688,77077.617188
51826688,77077.679688
51826688,77077.742188
51826688,77077.812500
51826688,77077.882812
51826688,77077.945312
51826688,77078.007812
51826688,77078.070312
51826688,77078.132812
51826688,77078.210938
51826688,77078.273438
51826688,77078.335938
51826688,77078.398438
51826688,77078.460938
51826688,77078.531250
51826688,77078.593750
51826688,77078.656250
51826688,77078.718750
51826688,77078.789062
51826688,77078.859375
51826688,77078.921875
51826688,77078.984375
51826688,77079.046875
51826688,77079.109375
51826688,77079.179688
51826688,77079.250000
51826688,77079.312500
51826688,77079.375000
51826688,77079.437500
51826688,77079.507812
51826688,77079.570312
51826688,77079.632812
51826688,77079.687500
51826688,77079.750000
51826688,77079.812500
51826688,77079.882812
51826688,77079.953125
51826688,77080.015625
51826688,77080.078125
51826688,77080.140625
51826688,77080.210938
51826688,77080.281250
51826688,77080.343750
51826688,77080.406250
51826688,77080.468750
51826688,77080.546875
51826688,77080.609375
51826688,77080.671875
51826688,77080.734375
51826688,77080.796875
51826688,77080.867188
51826688,77080.937500
51826688,77081.000000
51826688,77081.062500
51826688,77081.125000
51826688,77081.195312
51826688,77081.257812
51826688,77081.320312
51826688,77081.390625
51826688,77081.453125
51826688,77081.523438
51826688,77081.585938
51826688,77081.648438
51826688,77081.710938
51826688,77081.773438
51826688,77081.843750
51826688,77081.914062
51826688,77081.976562
51826688,77082.039062
51826688,77082.101562
51826688,77082.171875
51826688,77082.234375
51826688,77082.296875
51826688,77082.367188
51826688,77082.429688
51826688,77082.492188
51826688,77082.562500
51826688,77082.625000
51826688,77082.687500
51826688,77082.750000
51826688,77082.812500
51826688,77082.882812
51826688,77082.953125
51826688,77083.015625
51826688,77083.078125
51826688,77083.140625
51826688,77083.210938
51826688,77083.273438
51826688,77083.335938
51826688,77083.406250
51826688,77083.468750
51826688,77083.539062
51826688,77083.601562
51826688,77083.664062
51826688,77083.718750
51826688,77083.781250
51826688,77083.851562
51826688,77083.914062
51826688,77083.984375
51826688,77084.046875
51826688,77084.109375
51826688,77084.179688
51826688,77084.242188
51826688,77084.304688
51826688,77084.375000
51826688,77084.437500
51826688,77084.507812
51826688,77084.570312
51826688,77084.640625
51826688,77084.703125
51826688,77084.765625
51826688,77084.828125
51826688,77084.898438
51826688,77084.960938
51826688,77085.023438
51826688,77085.093750
51826688,77085.156250
51826688,77085.226562
51826688,77085.289062
51826688,77085.351562
51826688,77085.414062
51826688,77085.476562
51826688,77085.554688
51826688,77085.617188
51826688,77085.679688
51826688,77085.742188
51826688,77085.804688
51826688,77085.875000
51826688,77085.937500
51826688,77086.000000
51826688,77086.062500
51826688,77086.132812
51826688,77086.203125
51826688,77086.265625
51826688,77086.328125
51826688,77086.390625
51826688,77086.453125
51826688,77086.523438
51826688,77086.593750
51826688,77086.656250
51826688,77086.718750
51826688,77086.781250
51826688,77086.851562
51826688,77086.914062
51826688,77086.976562
51826688,77087.039062
51826688,77087.109375
51826688,77087.179688
51826688,77087.242188
51826688,77087.304688
51826688,77087.367188
51826688,77087.429688
51826688,77087.492188
51826688,77087.570312
51826688,77087.632812
51826688,77087.687500
51826688,77087.750000
51826688,77087.812500
51826688,77087.882812
51826688,77087.953125
51826688,77088.015625
51826688,77088.078125
51826688,77088.140625
51826688,77088.210938
51826688,77088.281250
51826688,77088.343750
51826688,77088.406250
51826688,77088.468750
51826688,77088.546875
51826688,77088.609375
51826688,77088.671875
51826688,77088.734375
51826688,77088.812500
51826688,77088.882812
51826688,77088.945312
51826688,77089.007812
51826688,77089.070312
51826688,77089.132812
51826688,77089.203125
51826688,77089.273438
51826688,77089.335938
51826688,77089.398438
51826688,77089.460938
51826688,77089.531250
51826688,77089.593750
51826688,77089.656250
51826688,77089.726562
51826688,77089.789062
51826688,77089.859375
51826688,77089.921875
51826688,77089.984375
51826688,77090.046875
51826688,77090.109375
51826688,77090.179688
51826688,77090.242188
51826688,77090.312500
51826688,77090.375000
51826688,77090.437500
51826688,77090.507812
51826688,77090.570312
51826688,77090.632812
51826688,77090.695312
51826688,77090.765625
51826688,77090.828125
51826688,77090.898438
51826688,77090.960938
51826688,77091.023438
51826688,77091.085938
51826688,77091.148438
51826688,77091.218750
51826688,77091.281250
51826688,77091.351562
51826688,77091.414062
51826688,77091.476562
51826688,77091.546875
51826688,77091.609375
51826688,77091.687500
51826688,77091.773438
51826688,77091.843750
51826688,77091.906250
51826688,77091.968750
51826688,77092.031250
51826688,77092.101562
51826688,77092.171875
51826688,77092.234375
51826688,77092.296875
51826688,77092.367188
51826688,77092.429688
51826688,77092.492188
51826688,77092.562500
51826688,77092.625000
51826688,77092.695312
51826688,77092.765625
51826688,77092.828125
51826688,77092.898438
51826688,77092.960938
51826688,77093.031250
51826688,77093.093750
51826688,77093.156250
51826688,77093.226562
51826688,77093.289062
51826688,77093.351562
51826688,77093.414062
51826688,77093.484375
51826688,77093.554688
51826688,77093.617188
51826688,77093.679688
51826688,77093.742188
51826688,77093.804688
51826688,77093.875000
51826688,77093.937500
51826688,77094.000000
51826688,77094.070312
51826688,77094.132812
51826688,77094.203125
51826688,77094.265625
51826688,77094.328125
51826688,77094.390625
51826688,77094.453125
51826688,77094.531250
51826688,77094.593750
51826688,77094.656250
51826688,77094.718750
51826688,77094.781250
51826688,77094.851562
51826688,77094.914062
51826688,77094.976562
51826688,77095.046875
51826688,77095.109375
51826688,77095.179688
51826688,77095.242188
51826688,77095.304688
51826688,77095.367188
51826688,77095.429688
51826688,77095.507812
51826688,77095.570312
51826688,77095.632812
51826688,77095.687500
51826688,77095.750000
51826688,77095.812500
51826688,77095.882812
51826688,77095.953125
51826688,77096.015625
51826688,77096.078125
51826688,77096.140625
51826688,77096.210938
51826688,77096.281250
51826688,77096.343750
51826688,77096.406250
51826688,77096.468750
51826688,77096.546875
51826688,77096.609375
51826688,77096.671875
51826688,77096.734375
51826688,77096.804688
51826688,77096.882812
51826688,77096.945312
51826688,77097.007812
51826688,77097.070312
51826688,77097.132812
51826688,77097.203125
51826688,77097.265625
51826688,77097.328125
51826688,77097.406250
51826688,77097.468750
51826688,77097.539062
51826688,77097.601562
51826688,77097.664062
51826688,77097.726562
51826688,77097.789062
51826688,77097.859375
51826688,77097.921875
51826688,77097.992188
51826688,77098.054688
51826688,77098.117188
51826688,77098.187500
51826688,77098.250000
51826688,77098.312500
51826688,77098.382812
51826688,77098.445312
51826688,77098.515625
51826688,77098.578125
51826688,77098.640625
51826688,77098.703125
51826688,77098.765625
51826688,77098.828125
51826688,77098.898438
51826688,77098.968750
51826688,77099.031250
51826688,77099.093750
51826688,77099.156250
51826688,77099.226562
51826688,77099.289062
51826688,77099.351562
51826688,77099.421875
51826688,77099.484375
51826688,77099.554688
51826688,77099.617188
51826688,77099.679688
51826688,77099.750000
51826688,77099.812500
51826688,77099.882812
51826688,77099.945312
51826688,77100.015625
51826688,77100.078125
51826688,77100.140625
51826688,77100.210938
51826688,77100.273438
51826688,77100.343750
51826688,77100.406250
51826688,77100.468750
51826688,77100.539062
51826688,77100.609375
51826688,77100.671875
51826688,77100.734375
51826688,77100.796875
51826688,77100.867188
51826688,77100.929688
51826688,77101.000000
51826688,77101.062500
51826688,77101.125000
51826688,77101.195312
51826688,77101.257812
51826688,77101.320312
51826688,77101.382812
51826688,77101.445312
51826688,77101.523438
51826688,77101.585938
51826688,77101.648438
51826688,77101.710938
51826688,77101.773438
51826688,77101.843750
51826688,77101.906250
51826688,77101.968750
51826688,77102.031250
51826688,77102.101562
51826688,77102.171875
51826688,77102.234375
51826688,77102.296875
51826688,77102.359375
51826688,77102.421875
51826688,77102.484375
51826688,77102.562500
51826688,77102.625000
51826688,77102.687500
51826688,77102.750000
51826688,77102.812500
51826688,77102.882812
51826688,77102.945312
51826688,77103.007812
51826688,77103.070312
51826688,77103.140625
51826688,77103.210938
51826688,77103.273438
51826688,77103.335938
51826688,77103.398438
51826688,77103.460938
51826688,77103.531250
51826688,77103.601562
51826688,77103.664062
51826688,77103.710938
51826688,77103.781250
51826688,77103.851562
51826688,77103.914062
51826688,77103.976562
51826688,77104.046875
51826688,77104.109375
51826688,77104.179688
51826688,77104.242188
51826688,77104.304688
51826688,77104.375000
51826688,77104.437500
51826688,77104.507812
51826688,77104.570312
51826688,77104.640625
51826688,77104.703125
51826688,77104.773438
51826688,77104.851562
51826688,77104.914062
51826688,77104.976562
51826688,77105.039062
51826688,77105.101562
51826688,77105.171875
51826688,77105.234375
51826688,77105.296875
51826688,77105.359375
51826688,77105.429688
51826688,77105.492188
51826688,77105.562500
51826688,77105.625000
51826688,77105.687500
51826688,77105.750000
51826688,77105.812500
51826688,77105.890625
51826688,77105.953125
51826688,77106.015625
51826688,77106.078125
51826688,77106.140625
51826688,77106.210938
51826688,77106.273438
51826688,77106.335938
51826688,77106.398438
51826688,77106.468750
51826688,77106.539062
51826688,77106.601562
51826688,77106.664062
51826688,77106.726562
51826688,77106.789062
51826688,77106.859375
51826688,77106.929688
51826688,77106.992188
51826688,77107.054688
51826688,77107.117188
51826688,77107.187500
51826688,77107.257812
51826688,77107.320312
51826688,77107.382812
51826688,77107.445312
51826688,77107.515625
51826688,77107.578125
51826688,77107.648438
51826688,77107.687500
51826688,77107.750000
51826688,77107.812500
51826688,77107.882812
51826688,77107.953125
51826688,77108.015625
51826688,77108.078125
51826688,77108.140625
51826688,77108.218750
51826688,77108.281250
51826688,77108.343750
51826688,77108.406250
51826688,77108.476562
51826688,77108.546875
51826688,77108.609375
51826688,77108.671875
51826688,77108.742188
51826688,77108.804688
51826688,77108.875000
51826688,77108.945312
51826688,77109.007812
51826688,77109.070312
51826688,77109.132812
51826688,77109.203125
51826688,77109.265625
51826688,77109.328125
51826688,77109.398438
51826688,77109.460938
51826688,77109.531250
51826688,77109.593750
51826688,77109.664062
51826688,77109.726562
51826688,77109.789062
51826688,77109.859375
51826688,77109.921875
51826688,77109.984375
51826688,77110.054688
51826688,77110.117188
51826688,77110.187500
51826688,77110.250000
51826688,77110.312500
51826688,77110.382812
51826688,77110.445312
51826688,77110.515625
51826688,77110.578125
51826688,77110.640625
51826688,77110.703125
51826688,77110.773438
51826688,77110.843750
51826688,77110.906250
51826688,77110.968750
51826688,77111.031250
51826688,77111.093750
51826688,77111.171875
51826688,77111.234375
51826688,77111.296875
51826688,77111.359375
51826688,77111.421875
51826688,77111.484375
51826688,77111.554688
51826688,77111.625000
51826688,77111.718750
51826688,77111.781250
51826688,77111.851562
51826688,77111.921875
51826688,77111.984375
51826688,77112.046875
51826688,77112.109375
51826688,77112.179688
51826688,77112.250000
51826688,77112.312500
51826688,77112.375000
51826688,77112.437500
51826688,77112.515625
51826688,77112.578125
51826688,77112.640625
51826688,77112.703125
51826688,77112.773438
51826688,77112.851562
51826688,77112.914062
51826688,77112.976562
51826688,77113.039062
51826688,77113.101562
51826688,77113.171875
51826688,77113.242188
51826688,77113.304688
51826688,77113.367188
51826688,77113.437500
51826688,77113.507812
51826688,77113.570312
51826688,77113.632812
51826688,77113.695312
51826688,77113.765625
51826688,77113.828125
51826688,77113.898438
51826688,77113.960938
51826688,77114.031250
51826688,77114.093750
51826688,77114.156250
51826688,77114.226562
51826688,77114.289062
51826688,77114.351562
51826688,77114.414062
51826688,77114.476562
51826688,77114.546875
51826688,77114.617188
51826688,77114.679688
51826688,77114.742188
51826688,77114.804688
51826688,77114.875000
51826688,77114.937500
51826688,77115.000000
51826688,77115.070312
51826688,77115.132812
51826688,77115.203125
51826688,77115.265625
51826688,77115.328125
51826688,77115.390625
51826688,77115.453125
51826688,77115.523438
51826688,77115.585938
51826688,77115.656250
51826688,77115.687500
51826688,77115.750000
51826688,77115.812500
51826688,77115.890625
51826688,77115.953125
51826688,77116.015625
51826688,77116.078125
51826688,77116.140625
51826688,77116.218750
51826688,77116.281250
51826688,77116.343750
51826688,77116.406250
51826688,77116.476562
51826688,77116.546875
51826688,77116.609375
51826688,77116.671875
51826688,77116.734375
51826688,77116.804688
51826688,77116.875000
51826688,77116.937500
51826688,77117.000000
51826688,77117.062500
51826688,77117.125000
51826688,77117.203125
51826688,77117.265625
51826688,77117.328125
51826688,77117.390625
51826688,77117.453125
51826688,77117.523438
51826688,77117.585938
51826688,77117.648438
51826688,77117.718750
51826688,77117.781250
51826688,77117.851562
51826688,77117.914062
51826688,77117.976562
51826688,77118.039062
51826688,77118.109375
51826688,77118.179688
51826688,77118.242188
51826688,77118.304688
51826688,77118.367188
51826688,77118.429688
51826688,77118.492188
51826688,77118.562500
51826688,77118.632812
51826688,77118.695312
51826688,77118.757812
51826688,77118.820312
51826688,77118.890625
51826688,77118.953125
51826688,77119.023438
51826688,77119.085938
51826688,77119.148438
51826688,77119.218750
51826688,77119.281250
51826688,77119.343750
51826688,77119.406250
51826688,77119.468750
51826688,77119.546875
51826688,77119.609375
51826688,77119.671875
51826688,77119.773438
51826688,77119.851562
51826688,77119.914062
51826688,77119.976562
51826688,77120.039062
51826688,77120.109375
51826688,77120.179688
51826688,77120.242188
51826688,77120.304688
51826688,77120.367188
51826688,77120.437500
51826688,77120.507812
51826688,77120.570312
51826688,77120.632812
51826688,77120.703125
51826688,77120.773438
51826688,77120.843750
51826688,77120.906250
51826688,77120.968750
51826688,77121.039062
51826688,77121.101562
51826688,77121.171875
51826688,77121.234375
51826688,77121.296875
51826688,77121.359375
51826688,77121.421875
51826688,77121.484375
51826688,77121.562500
51826688,77121.625000
51826688,77121.687500
51826688,77121.750000
51826688,77121.820312
51826688,77121.898438
51826688,77121.960938
51826688,77122.023438
51826688,77122.085938
51826688,77122.148438
51826688,77122.218750
51826688,77122.281250
51826688,77122.351562
51826688,77122.414062
51826688,77122.476562
51826688,77122.546875
51826688,77122.609375
51826688,77122.671875
51826688,77122.734375
51826688,77122.804688
51826688,77122.875000
51826688,77122.937500
51826688,77123.000000
51826688,77123.062500
51826688,77123.125000
51826688,77123.203125
51826688,77123.265625
51826688,77123.328125
51826688,77123.390625
51826688,77123.453125
51826688,77123.523438
51826688,77123.585938
51826688,77123.648438
51826688,77123.687500
51826688,77123.750000
51826688,77123.812500
51826688,77123.890625
51826688,77123.953125
51826688,77124.015625
51826688,77124.078125
51826688,77124.140625
51826688,77124.218750
51826688,77124.281250
51826688,77124.343750
51826688,77124.406250
51826688,77124.476562
51826688,77124.546875
51826688,77124.609375
51826688,77124.671875
51826688,77124.734375
51826688,77124.804688
51826688,77124.875000
51826688,77124.937500
51826688,77125.000000
51826688,77125.070312
51826688,77125.132812
51826688,77125.203125
51826688,77125.265625
51826688,77125.328125
51826688,77125.390625
51826688,77125.453125
51826688,77125.523438
51826688,77125.593750
51826688,77125.656250
51826688,77125.718750
51826688,77125.781250
51826688,77125.851562
51826688,77125.914062
51826688,77125.976562
51826688,77126.046875
51826688,77126.109375
51826688,77126.179688
51826688,77126.242188
51826688,77126.304688
51826688,77126.367188
51826688,77126.429688
51826688,77126.492188
51826688,77126.570312
51826688,77126.632812
51826688,77126.695312
51826688,77126.757812
51826688,77126.820312
51826688,77126.890625
51826688,77126.953125
51826688,77127.023438
51826688,77127.085938
51826688,77127.148438
51826688,77127.218750
51826688,77127.281250
51826688,77127.343750
51826688,77127.406250
51826688,77127.476562
51826688,77127.546875
51826688,77127.609375
51826688,77127.710938
51826688,77127.773438
51826688,77127.843750
51826688,77127.914062
51826688,77127.976562
51826688,77128.039062
51826688,77128.101562
51826688,77128.179688
51826688,77128.242188
51826688,77128.304688
51826688,77128.367188
51826688,77128.429688
51826688,77128.507812
51826688,77128.570312
51826688,77128.632812
51826688,77128.703125
51826688,77128.773438
51826688,77128.843750
51826688,77128.906250
51826688,77128.968750
51826688,77129.031250
51826688,77129.101562
51826688,77129.171875
51826688,77129.234375
51826688,77129.296875
51826688,77129.359375
51826688,77129.421875
51826688,77129.484375
51826688,77129.554688
51826688,77129.625000
51826688,77129.687500
51826688,77129.750000
51826688,77129.812500
51826688,77129.882812
51826688,77129.945312
51826688,77130.015625
51826688,77130.078125
51826688,77130.140625
51826688,77130.210938
51826688,77130.273438
51826688,77130.335938
51826688,77130.398438
51826688,77130.460938
51826688,77130.539062
51826688,77130.601562
51826688,77130.664062
51826688,77130.726562
51826688,77130.789062
51826688,77130.859375
51826688,77130.921875
51826688,77130.992188
51826688,77131.054688
51826688,77131.117188
51826688,77131.187500
51826688,77131.250000
51826688,77131.312500
51826688,77131.375000
51826688,77131.437500
51826688,77131.507812
51826688,77131.578125
51826688,77131.640625
51826688,77131.687500
51826688,77131.750000
51826688,77131.812500
51826688,77131.890625
51826688,77131.953125
51826688,77132.015625
51826688,77132.078125
51826688,77132.140625
51826688,77132.218750
51826688,77132.281250
51826688,77132.343750
51826688,77132.406250
51826688,77132.476562
51826688,77132.546875
51826688,77132.609375
51826688,77132.671875
51826688,77132.734375
51826688,77132.812500
51826688,77132.882812
51826688,77132.945312
51826688,77133.007812
51826688,77133.070312
51826688,77133.132812
51826688,77133.203125
51826688,77133.273438
51826688,77133.335938
51826688,77133.398438
51826688,77133.460938
51826688,77133.531250
51826688,77133.593750
51826688,77133.664062
51826688,77133.726562
51826688,77133.789062
51826688,77133.859375
51826688,77133.921875
51826688,77133.984375
51826688,77134.046875
51826688,77134.117188
51826688,77134.187500
51826688,77134.250000
51826688,77134.312500
51826688,77134.375000
51826688,77134.437500
51826688,77134.507812
51826688,77134.578125
51826688,77134.640625
51826688,77134.703125
51826688,77134.765625
51826688,77134.828125
51826688,77134.898438
51826688,77134.960938
51826688,77135.023438
51826688,77135.093750
51826688,77135.156250
51826688,77135.226562
51826688,77135.289062
51826688,77135.351562
51826688,77135.414062
51826688,77135.484375
51826688,77135.554688
51826688,77135.617188
51826688,77135.679688
51826688,77135.742188
51826688,77135.812500
51826688,77135.882812
51826688,77135.945312
51826688,77136.015625
51826688,77136.078125
51826688,77136.140625
51826688,77136.210938
51826688,77136.273438
51826688,77136.343750
51826688,77136.406250
51826688,77136.468750
51826688,77136.539062
51826688,77136.609375
51826688,77136.671875
51826688,77136.734375
51826688,77136.796875
51826688,77136.867188
51826688,77136.929688
51826688,77137.000000
51826688,77137.062500
51826688,77137.125000
51826688,77137.195312
51826688,77137.257812
51826688,77137.320312
51826688,77137.390625
51826688,77137.453125
51826688,77137.523438
51826688,77137.585938
51826688,77137.648438
51826688,77137.710938
51826688,77137.773438
51826688,77137.843750
51826688,77137.914062
51826688,77137.976562
51826688,77138.039062
51826688,77138.101562
51826688,77138.171875
51826688,77138.234375
51826688,77138.304688
51826688,77138.367188
51826688,77138.429688
